v8-version,6,7,288,46,-node.8,0
LoadIC,0x140a028cdbdb,1277,16,0,.,0x140ab6a83b71,charCodeAt,,
LoadIC,0x140a028cdbdb,1277,16,.,1,0x140ab6a83b71,charCodeAt,,
LoadIC,0x140a028cdc2a,1292,17,0,.,0x140ab6a83b71,slice,,
LoadIC,0x140a028c50e1,361,17,.,1,0x140a22c34089,resolve,,
LoadIC,0x140a52e7048a,1093,16,P,P,0x140ab6a83c79,length,,
LoadIC,0x140a52e704a6,1098,31,P,P,0x140ab6a83c79,charCodeAt,,
LoadIC,0x140a028c5101,372,21,.,1,0x140ab6a83ac1,length,,
LoadIC,0x140a028c5107,373,23,.,1,0x140ab6a83ac1,length,,
LoadIC,0x140a028c518d,390,11,.,1,0x140a22c02991,push,,
StoreIC,0x140a028cceac,608,14,0,.,0x140a22c52641,paths,,
code-creation,LazyCompile,10,117242,0x140a028cdff2,215,extname path.js:1374:28,0x140a52e1eb48,~
LoadIC,0x140a028ce00c,1383,23,0,.,0x140ab6a83b71,length,,
LoadIC,0x140a028ce01c,1384,25,0,.,0x140ab6a83b71,charCodeAt,,
LoadIC,0x140a028ce01c,1384,25,.,1,0x140ab6a83b71,charCodeAt,,
LoadIC,0x140a028ce0bc,1423,17,0,.,0x140ab6a83b71,slice,,
KeyedLoadIC,0x140a028cced3,611,26,0,.,0x140a22c06981,.js,,
KeyedLoadIC,0x140a028ccee8,612,21,0,.,0x140a22c06981,.js,,
code-creation,LazyCompile,10,117386,0x140a028ce3aa,51,Module._extensions..js internal/modules/cjs/loader.js:711:37,0x140a52e69288,~
code-creation,LazyCompile,10,117547,0x140a028ce6da,431,readFileSync fs.js:345:22,0x140a52e16dc0,~
StoreIC,0x140a028caa43,60,29,0,.,0x140a22c53459,encoding,,
LoadIC,0x140a028caa6f,66,15,.,1,0x140a22c534b1,encoding,,
LoadIC,0x140a028caa80,67,28,.,1,0x140a22c534b1,encoding,,
code-creation,LazyCompile,10,117669,0x140a028cec8a,33,isEncoding buffer.js:448:40,0x140a52e03b38,~
LoadIC,0x140a028cec91,449,51,0,.,0x140ab6a824c1,length,,
code-creation,LazyCompile,10,117739,0x140a028cee22,32,normalizeEncoding internal/util.js:106:27,0x140aa9ff0568,~
code-creation,LazyCompile,10,117786,0x140a028cef8a,10,isUint32 internal/validators.js:13:18,0x140a52e32db8,~
code-creation,Handler,1,117836,0x2a12732b180,756,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,117850,0x2a12732b180,756,ShiftRightLogicalSmi
code-creation,LazyCompile,10,117944,0x140a028cf19a,136,openSync fs.js:433:18,0x140a52e16f60,~
KeyedLoadIC,0x140a028cae6c,1396,28,.,1,0x140ab6a83b71,symbol("query" hash 35690d00),,
LoadIC,0x140a028cb414,82,28,.,1,0x140ab6a83b71,indexOf,,
code-creation,LazyCompile,10,118102,0x140a028cf882,512,stringToFlags internal/fs/utils.js:206:23,0x140a52e27d48,~
code-creation,LazyCompile,10,118199,0x140a028cfdba,187,validateMode internal/validators.js:32:22,0x140a52e32e20,~
code-creation,LazyCompile,10,118302,0x140a028d0122,83,tryStatSync fs.js:308:21,0x140a52e16c88,~
KeyedLoadIC,0x140a028ce743,351,50,0,1,0x140a22c052d1,8,,
code-creation,LazyCompile,10,118413,0x140a028d03c2,111,tryCreateBuffer fs.js:318:25,0x140a52e16cf0,~
code-creation,LazyCompile,10,118461,0x140a028d05ba,18,allocUnsafe buffer.js:289:42,0x140a52e03998,~
code-creation,LazyCompile,10,118532,0x140a028d0782,111,assertSize buffer.js:258:20,0x140a52e03178,~
code-creation,LazyCompile,10,118608,0x140a028d09ea,114,allocate buffer.js:317:18,0x140a52e03248,~
code-creation,LazyCompile,10,118649,0x140a028d0c32,19,FastBuffer buffer.js:79:1,0x140a52e03790,~
code-creation,LazyCompile,10,118703,0x140a028d0d8a,23,alignPool buffer.js:131:19,0x140a52e03040,~
code-creation,Handler,1,118744,0x2a12732b4c0,588,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,118758,0x2a12732b4c0,588,BitwiseAndSmi
code-creation,Handler,1,118790,0x2a12732b760,588,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,118802,0x2a12732b760,588,BitwiseOrSmi
code-creation,LazyCompile,10,118875,0x140a028d0f5a,100,tryReadSync fs.js:333:21,0x140a52e16d58,~
code-creation,LazyCompile,10,118968,0x140a028d11da,147,readSync fs.js:479:18,0x140a52e170b0,~
code-creation,LazyCompile,10,119072,0x140a028d1582,229,validateUint32 internal/validators.js:100:24,0x140a52e32f58,~
code-creation,LazyCompile,10,119136,0x140a028d18ea,67,validateBuffer internal/fs/utils.js:283:24,0x140a52e27e80,~
LoadIC,0x140a028d1210,490,51,0,.,0x140a22c53509,length,,
code-creation,Builtin,3,119195,0x2a12732ba00,171,TypedArrayPrototypeLength
code-creation,Builtin,3,119208,0x2a12732ba00,171,TypedArrayPrototypeLength
code-creation,LazyCompile,10,119294,0x140a028d1b6a,140,validateOffsetLengthRead internal/fs/utils.js:292:34,0x140a52e27ee8,~
LoadGlobalIC,0x140a028d1221,492,3,0,1,0x140a22c078f9,Number,,
code-creation,Builtin,3,119351,0x2a12732bb00,415,NumberIsSafeInteger
code-creation,Builtin,3,119363,0x2a12732bb00,415,NumberIsSafeInteger
LoadIC,0x140a028cbf7b,116,11,1,P,0x140a22c023b9,errno,,
LoadIC,0x140a028cbfac,120,18,1,P,0x140a22c023b9,error,,
code-creation,LazyCompile,10,119477,0x140a028d1e72,55,closeSync fs.js:403:19,0x140a52e16e90,~
LoadIC,0x140a028ce873,392,41,0,.,0x140a22c53509,toString,,
code-creation,LazyCompile,10,119605,0x140a028d20d2,151,toString buffer.js:642:46,0x140a52e03d40,~
LoadIC,0x140a028d20f8,647,20,0,.,0x140a22c53509,length,,
code-creation,LazyCompile,10,119790,0x140a028d25e2,551,stringSlice buffer.js:588:21,0x140a52e03520,~
LoadIC,0x140a028d25fe,591,20,0,.,0x140ab6a824c1,length,,
LoadIC,0x140a028d2637,593,43,0,.,0x140a22c53509,utf8Slice,,
code-creation,LazyCompile,10,119885,0x140a028d2d9a,48,stripBOM internal/modules/cjs/helpers.js:59:18,0x140a52e6cb20,~
LoadIC,0x140a028d2d9b,60,15,0,.,0x140ab6a827d9,charCodeAt,,
code-creation,LazyCompile,10,120049,0x140a028d3112,353,Module._compile internal/modules/cjs/loader.js:663:37,0x140a52e69220,~
code-creation,LazyCompile,10,120148,0x140a028d367a,161,stripShebang internal/modules/cjs/helpers.js:69:22,0x140a52e6cb88,~
LoadIC,0x140a028d367b,71,25,0,.,0x140ab6a827d9,length,,
LoadIC,0x140a028d3688,73,17,0,.,0x140ab6a827d9,charCodeAt,,
code-creation,LazyCompile,10,120230,0x140a028d395a,43,Module.wrap internal/modules/cjs/loader.js:124:23,0x140a52e68e78,~
KeyedLoadIC,0x140a028d3966,125,24,0,1,0x140a22c02991,0,,
KeyedLoadIC,0x140a028d397e,125,53,0,1,0x140a22c02991,1,,
StoreIC,0x140a028d3143,671,15,0,.,0x140a22c53611,filename,,
code-creation,LazyCompile,10,120364,0x140a028d3c6a,46,runInThisContext vm.js:294:26,0x140a52e6ba40,~
code-creation,LazyCompile,10,120410,0x140a028d3e2a,21,createScript vm.js:245:22,0x140a52e6b8a0,~
code-creation,LazyCompile,10,120564,0x140a028d429a,382,Script vm.js:38:14,0x140a52e6baa8,~
KeyedLoadIC,0x140a028d434a,53,8,0,.,0x140a22c53611,symbol("script parsing context" hash 28a028f5),,
code-creation,LazyCompile,10,120651,0x140a028d46da,83,validateInteger vm.js:122:25,0x140a52e6b560,~
LoadGlobalIC,0x140a028d46db,123,3,0,1,0x140a22c078f9,Number,,
code-creation,Builtin,3,120704,0x2a12732bce0,379,NumberIsInteger
code-creation,Builtin,3,120716,0x2a12732bce0,379,NumberIsInteger
LoadIC,0x140a028d46e0,123,15,.,1,0x140a22c037a9,isInteger,,
code-creation,Script,10,120924,0x140a028d4c82,8, /Volumes/d/dev/notes/blog.demo/vector.js:1:1,0x140a028d4a30,~
code-creation,Script,10,120957,0x140a028d50da,348, /Volumes/d/dev/notes/blog.demo/vector.js:1:11,0x140a028d4ba0,~
code-creation,Handler,1,120997,0x2a12732bea0,155,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,121012,0x2a12732bea0,155,ThrowSuperAlreadyCalledIfNotHole
code-creation,Handler,1,121048,0x2a12732bf80,155,UnknownBytecodeHadler
code-creation,BytecodeHandler,1,121062,0x2a12732bf80,155,ThrowSuperNotCalledIfHole
code-creation,LazyCompile,10,121142,0x140a028d53ea,149,runInThisContext vm.js:86:19,0x140a52e6bb10,~
code-creation,LazyCompile,10,121258,0x140a028d583a,280,getRunInContextArgs vm.js:146:29,0x140a52e6b700,~
StoreIC,0x140a028d5922,174,5,0,.,0x140a22c53771,breakOnSigint,,
KeyedStoreIC,0x140a028d5931,175,12,0,1,0x140a22c027d9,0,,
KeyedStoreIC,0x140a028d593b,175,21,1,1,0x140a22c027d9,1,,
StoreIC,0x140a028d594b,175,36,0,.,0x140a22c53771,args,,
KeyedLoadIC,0x140a028d545e,91,14,0,.,0x140a22c06b91,symbol(hash f296a99),,
LoadIC,0x140a028cdb9b,1271,14,.,1,0x140ab6a83b71,length,,
LoadIC,0x140a028cdbaa,1273,26,.,1,0x140ab6a83b71,charCodeAt,,
LoadIC,0x140a028cdbca,1276,23,.,1,0x140ab6a83b71,length,,
LoadIC,0x140a028cdc2a,1292,17,.,1,0x140ab6a83b71,slice,,
LoadIC,0x140a028c5734,15,22,.,1,0x140a22c52699,constructor,,
StoreIC,0x140a028c573c,33,19,.,1,0x140a22c02469,resolve,,
StoreIC,0x140a028c5742,42,17,.,1,0x140a22c02469,paths,,
LoadIC,0x140a028c574c,44,26,.,1,0x140a22c533a9,mainModule,,
StoreIC,0x140a028c5750,44,16,.,1,0x140a22c537c9,main,,
LoadIC,0x140a028c5758,47,31,.,1,0x140a22c4cad1,_extensions,,
StoreIC,0x140a028c575c,47,22,.,1,0x140a22c53879,extensions,,
LoadIC,0x140a028c5764,49,26,.,1,0x140a22c4cad1,_cache,,
StoreIC,0x140a028c5768,49,17,.,1,0x140a22c538d1,cache,,
LoadGlobalIC,0x140a028d3203,696,37,0,1,0x140a22c078f9,Map,,
StoreIC,0x140a028d510d,24,22,0,.,0x140a22c53a31,x,,
StoreIC,0x140a028d5113,24,28,0,.,0x140a22c53a31,y,,
StoreIC,0x140a028d5119,24,34,0,.,0x140a22c53a31,z,,
code-creation,LazyCompile,10,121712,0x140a028d6182,60,add /Volumes/d/dev/notes/blog.demo/vector.js:3:13,0x140a028d4ca0,~
code-creation,LazyCompile,10,121776,0x140a028d6422,60,substract /Volumes/d/dev/notes/blog.demo/vector.js:11:19,0x140a028d4d08,~
StoreIC,0x140a028d510d,24,22,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d5113,24,28,.,1,0x140a22c53a31,y,,
StoreIC,0x140a028d5119,24,34,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d6188,5,11,.,1,0x140a22c53a31,x,,
LoadIC,0x140a028d618e,5,18,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d6195,5,13,.,1,0x140a22c53a31,x,,
LoadIC,0x140a028d6199,6,11,.,1,0x140a22c53a31,y,,
LoadIC,0x140a028d619f,6,18,.,1,0x140a22c53a31,y,,
StoreIC,0x140a028d61a6,6,13,.,1,0x140a22c53a31,y,,
LoadIC,0x140a028d61aa,7,11,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d61b0,7,18,.,1,0x140a22c53a31,z,,
StoreIC,0x140a028d61b7,7,13,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d5129,24,60,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d513c,25,28,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d5142,25,34,.,1,0x140a22c53a31,y,,
StoreIC,0x140a028d5148,25,40,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d6428,13,11,.,1,0x140a22c53a31,x,,
LoadIC,0x140a028d642e,13,18,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d6435,13,13,.,1,0x140a22c53a31,x,,
LoadIC,0x140a028d6439,14,11,.,1,0x140a22c53a31,y,,
LoadIC,0x140a028d643f,14,18,.,1,0x140a22c53a31,y,,
StoreIC,0x140a028d6446,14,13,.,1,0x140a22c53a31,y,,
LoadIC,0x140a028d644a,15,11,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d6450,15,18,.,1,0x140a22c53a31,z,,
StoreIC,0x140a028d6457,15,13,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d5158,25,66,.,1,0x140a22c53a31,x,,
code-creation,LazyCompile,0,126836,0x2a127368d20,366,substract /Volumes/d/dev/notes/blog.demo/vector.js:11:19,0x140a028d4d08,*
code-creation,LazyCompile,0,126888,0x2a127368ee0,366,add /Volumes/d/dev/notes/blog.demo/vector.js:3:13,0x140a028d4ca0,*
code-creation,LazyCompile,0,130920,0x2a1273690a0,914, /Volumes/d/dev/notes/blog.demo/vector.js:1:11,0x140a028d4ba0,*
code-deopt,133104,992,0x2a1273690a0,-1,531,soft,</Volumes/d/dev/notes/blog.demo/vector.js:29:9>,Insufficient type feedback for generic named access
code-creation,LazyCompile,10,133246,0x140a028d7a82,60,log console.js:196:37,0x140a52e72360,~
KeyedLoadIC,0x140a028d7a9c,199,13,0,.,0x140a22c52b11,symbol("kFormatForStdout" hash 36e8eaef),,
code-creation,LazyCompile,10,133312,0x140a028d7ca2,47,Console.(anonymous function) console.js:186:47,0x140a52e72290,~
KeyedLoadIC,0x140a028d7ca7,187,20,0,.,0x140a22c52b11,symbol("kGetInspectOptions" hash 24a5697d),,
code-creation,LazyCompile,10,133386,0x140a028d7eb2,68,Console.(anonymous function) console.js:175:49,0x140a52e72228,~
KeyedLoadIC,0x140a028d7eb7,176,19,0,.,0x140a22c52b11,symbol("kColorMode" hash 254ed6ea),,
code-creation,LazyCompile,10,133597,0x140a028d869a,1047,getColorDepth internal/tty.js:70:23,0x140a028baf48,~
LoadIC,0x140a028d86ad,71,11,0,.,0x140a22c0a7b9,NODE_DISABLE_COLORS,,
LoadIC,0x140a028d86b3,71,38,0,.,0x140a22c0a7b9,TERM,,
LoadIC,0x140a028d876d,95,11,0,.,0x140a22c0a7b9,TMUX,,
code-creation,LazyCompile,10,133832,0x140a028d91a2,780,formatWithOptions util.js:173:27,0x140aa9fd4828,~
KeyedLoadIC,0x140a028d7ab2,201,13,0,.,0x140a22c52b11,symbol("kGroupIndent" hash 1de235b8),,
code-creation,LazyCompile,10,133931,0x140a028d9baa,233,write console.js:143:15,0x140a52e72158,~
LoadIC,0x140a028d9bab,144,19,0,.,0x140ab6a824c1,length,,
code-creation,LazyCompile,10,133997,0x140a028d9f3a,76,once events.js:285:44,0x140aa9fb7178,~
code-creation,LazyCompile,10,134053,0x140a028da1e2,64,_onceWrap events.js:277:19,0x140aa9fb6c30,~
StoreIC,0x140a028da1e9,278,39,0,.,0x140a22c53be9,wrapFn,,
StoreIC,0x140a028da1ef,278,50,0,.,0x140a22c53be9,target,,
StoreIC,0x140a028da1f5,278,58,0,.,0x140a22c53be9,type,,
StoreIC,0x140a028da1fb,278,64,0,.,0x140a22c53be9,listener,,
StoreIC,0x140a028da215,280,20,0,.,0x140a22c05959,listener,,
LoadIC,0x140a52e52e83,203,19,P,P,0x140a22c51721,_events,,
LoadIC,0x140a52e52ef3,224,5,P,P,0x140a22c51721,_eventsCount,,
StoreIC,0x140a52e52ef9,224,14,P,P,0x140a22c51721,_eventsCount,,
LoadIC,0x140a028bf86b,797,22,1,P,0x140a22c51721,_readableState,,
code-creation,LazyCompile,10,134275,0x140a028da542,218,Writable.write _stream_writable.js:268:36,0x140a52e41e10,~
code-creation,LazyCompile,10,134340,0x140a028da92a,100,validChunk _stream_writable.js:252:20,0x140a52e41588,~
code-creation,LazyCompile,10,134429,0x140a028dacb2,218,writeOrBuffer _stream_writable.js:360:23,0x140a52e41658,~
code-creation,LazyCompile,10,134481,0x140a028db0b2,48,decodeChunk _stream_writable.js:338:21,0x140a52e415f0,~
LoadIC,0x140a028dace8,369,42,0,.,0x140ab6a83ac1,length,,
code-creation,LazyCompile,10,134553,0x140a028db312,118,doWrite _stream_writable.js:400:17,0x140a52e416c0,~
code-creation,LazyCompile,10,134590,0x140a028db5da,29,Socket._write net.js:768:35,0x140a52e7ba88,~
code-creation,LazyCompile,10,134670,0x140a028db8e2,238,Socket._writeGeneric net.js:731:42,0x140a52e7b950,~
code-creation,LazyCompile,10,134716,0x140a028dbca2,50,_unrefTimer net.js:322:52,0x140a52e7b060,~
KeyedLoadIC,0x140a028dbcb1,324,10,0,.,0x140a22c51721,symbol("timeout" hash c85218d),,
code-creation,LazyCompile,10,134771,0x140a028dbe9a,34,createWriteWrap internal/stream_base_commons.js:33:25,0x140a028b9158,~
StoreIC,0x140a028dbeaa,36,14,0,.,0x140a22c4de11,handle,,
StoreIC,0x140a028dbeb0,37,18,0,.,0x140a22c53c99,oncomplete,,
StoreIC,0x140a028dbeb5,38,13,0,.,0x140a22c53cf1,async,,
code-creation,LazyCompile,10,134863,0x140a028dc0ba,44,writeGeneric internal/stream_base_commons.js:67:22,0x140a028b9228,~
code-creation,LazyCompile,10,134948,0x140a028dc312,205,handleWriteReq internal/stream_base_commons.js:9:24,0x140a028b90f0,~
code-creation,LazyCompile,10,135042,0x140a028dc68a,65,afterWriteDispatched internal/stream_base_commons.js:73:30,0x140a028b9290,~
code-creation,LazyCompile,10,135116,0x140a028dc91a,172,onwrite _stream_writable.js:445:17,0x140a52e417f8,~
code-creation,LazyCompile,10,135156,0x140a028dcc12,35,onwriteStateUpdate _stream_writable.js:438:28,0x140a52e41790,~
code-creation,LazyCompile,10,135198,0x140a028dce0a,39,needFinish _stream_writable.js:604:20,0x140a52e41998,~
code-creation,LazyCompile,10,135310,0x140a028dd0f2,337,nextTick internal/process/next_tick.js:96:20,0x140a52e563a0,~
LoadGlobalIC,0x140a028dd1ae,110,9,0,1,0x140a22c078f9,Array,,
KeyedLoadIC,0x140a028dd1dc,112,34,0,1,0x140a22c06929,1,,
KeyedStoreIC,0x140a028dd1df,112,23,0,1,0x140a22c02889,0,,
LoadIC,0x140a028dd1c9,111,39,.,1,0x140a22c06929,length,,
code-creation,LazyCompile,10,135417,0x140a028dd5e2,18,isEmpty internal/fixed_queue.js:91:10,0x140a52e580b0,~
code-creation,LazyCompile,10,135469,0x140a028dd76a,15,isEmpty internal/fixed_queue.js:63:10,0x140a52e57ea8,~
code-creation,Stub,2,135664,0x2a127369480,476,StoreFastElementStub
KeyedStoreIC,0x140a028dd20c,116,31,0,1,0x140a22c044b9,0,,
code-creation,LazyCompile,10,135722,0x140a028dd932,40,getDefaultTriggerAsyncId internal/async_hooks.js:270:34,0x140aa9fbaa00,~
KeyedLoadIC,0x140a028dd93d,271,46,0,1,0x140a22c052d1,3,,
KeyedLoadIC,0x140a028dd952,274,44,0,1,0x140a22c052d1,0,,
code-creation,LazyCompile,10,135803,0x140a028ddb3a,90,TickObject internal/process/next_tick.js:74:16,0x140a52e56408,~
StoreIC,0x140a028ddb3c,77,21,0,.,0x140a22c53df9,callback,,
StoreIC,0x140a028ddb48,79,17,0,.,0x140a22c53ea9,args,,
code-creation,LazyCompile,10,135869,0x140a028dddb2,27,newAsyncId internal/async_hooks.js:254:20,0x140aa9fba930,~
KeyedLoadIC,0x140a028dddbf,255,28,0,1,0x140a22c052d1,2,,
code-creation,Stub,2,136043,0x2a1273696a0,448,StoreFastElementStub
KeyedStoreIC,0x140a028dddc6,255,43,0,1,0x140a22c052d1,2,,
KeyedStoreIC,0x140a028ddb5f,82,29,0,.,0x140a22c53f01,symbol("asyncId" hash 2713924f),,
KeyedStoreIC,0x140a028ddb6b,83,37,0,.,0x140a22c53f59,symbol("triggerAsyncId" hash 2d0688cb),,
code-creation,LazyCompile,10,136131,0x140a028ddf62,21,initHooksExist internal/async_hooks.js:303:24,0x140aa9fbab38,~
KeyedLoadIC,0x140a028ddf6d,304,27,0,1,0x140a22c03c79,0,,
code-creation,LazyCompile,10,136199,0x140a028de102,67,push internal/fixed_queue.js:95:7,0x140a52e58118,~
code-creation,LazyCompile,10,136237,0x140a028de34a,27,isFull internal/fixed_queue.js:67:9,0x140a52e57f10,~
code-creation,LazyCompile,10,136277,0x140a028de502,41,push internal/fixed_queue.js:71:7,0x140a52e57f78,~
KeyedStoreIC,0x140a028de511,72,25,0,1,0x140a22c02889,0,,
code-creation,LazyCompile,10,136346,0x140a028de73a,71,Readable.removeListener _stream_readable.js:823:45,0x140a52e3c2d8,~
code-creation,LazyCompile,10,136467,0x140a028dea62,378,removeListener events.js:306:28,0x140aa9fb7248,~
KeyedLoadIC,0x140a028dea98,318,20,0,.,0x140a22c06981,error,,
StoreIC,0x140a028d51af,34,22,0,.,0x140a22c540b9,y,,
StoreIC,0x140a028d51b5,34,28,0,.,0x140a22c540b9,x,,
StoreIC,0x140a028d51bb,34,34,0,.,0x140a22c540b9,z,,
code-deopt,136544,448,0x2a127368ee0,-1,120,eager,</Volumes/d/dev/notes/blog.demo/vector.js:5:11>,wrong map
LoadIC,0x140a028d6188,5,11,1,P,0x140a22c540b9,x,,
LoadIC,0x140a028d6199,6,11,1,P,0x140a22c540b9,y,,
LoadIC,0x140a028d61aa,7,11,1,P,0x140a22c540b9,z,,
StoreIC,0x140a028d51af,34,22,.,1,0x140a22c540b9,y,,
StoreIC,0x140a028d51b5,34,28,.,1,0x140a22c540b9,x,,
StoreIC,0x140a028d51bb,34,34,.,1,0x140a22c540b9,z,,
LoadIC,0x140a028d51cb,34,60,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d51de,35,28,.,1,0x140a22c53a31,x,,
StoreIC,0x140a028d51e4,35,34,.,1,0x140a22c53a31,y,,
StoreIC,0x140a028d51ea,35,40,.,1,0x140a22c53a31,z,,
LoadIC,0x140a028d51fa,35,66,.,1,0x140a22c53a31,x,,
code-creation,LazyCompile,0,138360,0x2a1273698a0,474,add /Volumes/d/dev/notes/blog.demo/vector.js:3:13,0x140a028d4ca0,*
code-creation,LazyCompile,0,142527,0x2a127369ac0,882, /Volumes/d/dev/notes/blog.demo/vector.js:1:11,0x140a028d4ba0,*
code-deopt,144596,960,0x2a127369ac0,-1,787,soft,</Volumes/d/dev/notes/blog.demo/vector.js:39:9>,Insufficient type feedback for generic named access
LoadIC,0x140a028d7a8c,197,14,.,1,0x140a22c52b11,_ignoreErrors,,
LoadIC,0x140a028d7a92,198,14,.,1,0x140a22c52b11,_stdout,,
KeyedLoadIC,0x140a028d7a9c,199,13,.,1,0x140a22c52b11,symbol("kFormatForStdout" hash 36e8eaef),,
KeyedLoadIC,0x140a028d7ca7,187,20,.,1,0x140a22c52b11,symbol("kGetInspectOptions" hash 24a5697d),,
LoadIC,0x140a028d7cac,187,46,.,1,0x140a22c52b11,_stdout,,
KeyedLoadIC,0x140a028d7eb7,176,19,.,1,0x140a22c52b11,symbol("kColorMode" hash 254ed6ea),,
LoadIC,0x140a028d7ec3,178,20,.,1,0x140a22c51721,isTTY,,
LoadIC,0x140a028d7ec9,179,21,.,1,0x140a22c51721,getColorDepth,,
LoadIC,0x140a028d7ed1,180,16,.,1,0x140a22c51721,getColorDepth,,
LoadIC,0x140a028d86a3,70,38,.,1,0x140a22c533a9,env,,
LoadIC,0x140a028d86ad,71,11,.,1,0x140a22c0a7b9,NODE_DISABLE_COLORS,,
LoadIC,0x140a028d86b3,71,38,.,1,0x140a22c0a7b9,TERM,,
LoadIC,0x140a028d86cf,75,15,.,1,0x140a22c533a9,platform,,
LoadIC,0x140a028d876d,95,11,.,1,0x140a22c0a7b9,TMUX,,
LoadIC,0x140a028d7cbf,188,15,.,1,0x140a22c31a61,formatWithOptions,,
LoadIC,0x140a028d921b,186,17,.,1,0x140a22c06929,length,,
LoadIC,0x140a028d7aa8,200,14,.,1,0x140a22c52b11,_stdoutErrorHandler,,
KeyedLoadIC,0x140a028d7ab2,201,13,.,1,0x140a22c52b11,symbol("kGroupIndent" hash 1de235b8),,
LoadIC,0x140a028d9bab,144,19,.,1,0x140ab6a824c1,length,,
LoadIC,0x140a028d9c18,159,12,.,1,0x140a22c51721,once,,
LoadIC,0x140a028d9f63,290,8,.,1,0x140a22c51721,on,,
StoreIC,0x140a028da1e9,278,39,.,1,0x140a22c53be9,wrapFn,,
StoreIC,0x140a028da1ef,278,50,.,1,0x140a22c53be9,target,,
StoreIC,0x140a028da1f5,278,58,.,1,0x140a22c53be9,type,,
StoreIC,0x140a028da1fb,278,64,.,1,0x140a22c53be9,listener,,
LoadIC,0x140a028da206,279,29,.,1,0x140a22c02469,bind,,
StoreIC,0x140a028da215,280,20,.,1,0x140a22c05959,listener,,
StoreIC,0x140a028da21b,281,16,.,1,0x140a22c53be9,wrapFn,,
LoadIC,0x140a028d9c2c,161,12,.,1,0x140a22c51721,write,,
LoadIC,0x140a028da543,269,20,.,1,0x140a22c51721,_writableState,,
LoadIC,0x140a028da54c,271,22,.,1,0x140a22c50d81,objectMode,,
LoadIC,0x140a028da559,271,43,.,1,0x140a22c3e8a1,_isUint8Array,,
LoadIC,0x140a028da5b6,285,22,.,1,0x140a22c50d81,defaultEncoding,,
LoadIC,0x140a028da5c6,290,13,.,1,0x140a22c50d81,ending,,
LoadIC,0x140a028da5f2,293,5,.,1,0x140a22c50d81,pendingcb,,
StoreIC,0x140a028da5f8,293,20,.,1,0x140a22c50d81,pendingcb,,
LoadIC,0x140a028db0b3,339,14,.,1,0x140a22c50d81,objectMode,,
LoadIC,0x140a028db0b9,340,13,.,1,0x140a22c50d81,decodeStrings,,
LoadIC,0x140a028dacde,369,19,.,1,0x140a22c50d81,objectMode,,
LoadIC,0x140a028dace8,369,42,.,1,0x140ab6a83ac1,length,,
LoadIC,0x140a028dacee,371,3,.,1,0x140a22c50d81,length,,
StoreIC,0x140a028dacf9,371,16,.,1,0x140a22c50d81,length,,
LoadIC,0x140a028dacfd,373,19,.,1,0x140a22c50d81,length,,
LoadIC,0x140a028dad03,373,34,.,1,0x140a22c50d81,highWaterMark,,
LoadIC,0x140a028dad13,378,13,.,1,0x140a22c50d81,writing,,
LoadIC,0x140a028dad19,378,30,.,1,0x140a22c50d81,corked,,
StoreIC,0x140a028db315,401,18,.,1,0x140a22c50d81,writelen,,
StoreIC,0x140a028db31b,402,17,.,1,0x140a22c50d81,writecb,,
StoreIC,0x140a028db320,403,17,.,1,0x140a22c50d81,writing,,
StoreIC,0x140a028db325,404,14,.,1,0x140a22c50d81,sync,,
LoadIC,0x140a028db329,405,13,.,1,0x140a22c50d81,destroyed,,
LoadIC,0x140a028db367,410,12,.,1,0x140a22c51721,_write,,
LoadIC,0x140a028db36d,410,42,.,1,0x140a22c50d81,onwrite,,
LoadIC,0x140a028db5db,769,8,.,1,0x140a22c51721,_writeGeneric,,
LoadIC,0x140a028db8f7,735,12,.,1,0x140a22c51721,connecting,,
StoreIC,0x140a028db922,743,21,.,1,0x140a22c51721,_pendingData,,
StoreIC,0x140a028db928,744,25,.,1,0x140a22c51721,_pendingEncoding,,
LoadIC,0x140a028db92c,746,13,.,1,0x140a22c51721,_handle,,
LoadIC,0x140a028db953,751,8,.,1,0x140a22c51721,_unrefTimer,,
KeyedLoadIC,0x140a028dbcb1,324,10,.,1,0x140a22c51721,symbol("timeout" hash c85218d),,
LoadIC,0x140a028dbcc9,323,40,.,1,0x140a22c51721,_parent,,
LoadIC,0x140a028db965,753,34,.,1,0x140a22c51721,_handle,,
StoreIC,0x140a028dbeaa,36,14,.,1,0x140a22c4de11,handle,,
